25,Bagalkot,Nanded,Saharanpur,Buxar,Thiruchirappalli,Navsari,Jalore
1,Bangalore,North 24 Parganas,Papum Pore,Chandigarh,Kohima,Ahmednagar,Pondicherry,Angul,Daman,Anantnag,Ambala,Haldwani,Dantewada,South Andaman,East,East Khasi Hills,Kavaratti,Delhi,Agra,Begusarai,Aizawl,Darrang,Cuddapah,South Goa,South District,Imphal West,Kangra,Coimbatore,Amritsar,Ahmedabad,Simdega,Ajmer,Bhopal,Alleppey,Dadra & Nagar Haveli
2,Belgaum,Bankura,Changlang,Phek,Akola,Mahe,Bargarh,Diu,Baramulla,Faridabad,Jashpur,Nicobar,North Sikkim (Mangan),East Garo Hills,Prayagraj,Bhagalpur,Hyderabad,Lungli,Dhubri,North Goa,West District,Bishnupur,Kullu,Cuddalore,Faridkot,Anand,Alwar,Dewas,Calicut,Silvassa
3,Bellary,Birbhum,Lower Dibang Valley,Mokokchung,Amarawati,Yanam,Bhadrak,Jammu,Fatehabad,Dhamtari,North and Middle Andaman,South Sikkim (Namchi),West Jaintia Hills,Bahraich,Karimnagar,Saiha,Kamrup,Dhalai,Chandel,Sirmore,Erode,Ferozpur,Banaskanth,Baran,Ernakulam
4,Bidar,Burdwan,East Kameng,Mon,Buldhana,Karaikal,Bolangir,Pulwama,Hissar,Kanker,West Sikkim (Gyalsing),Nongpoh (R-Bhoi),Ballia,Darbhanga,Khammam,Mamit,BONGAIGAON,North Tripura,Churachandpur,Solan,Kancheepuram,Gurdaspur,Vadodara(Baroda),Bharatpur,Guna,Kannur
5,Bijapur,Coochbehar,East Siang,Tuensang,Dhule,Cuttack,Srinagar,Jind,Kawardha,South Garo Hills,Barabanki,Mahbubnagar,Kolasib,Barpeta,Sepahijala,Senapati,Bilaspur,Madurai,kapurthala,Bharuch,Deogarh,Bhilwara,Gwalior,Kollam
28,Chamrajnagar,Raigad,Gajapati,UdhamSinghNagar,Tuticorin,Botad,Godda,Rajsamand,Jhabua
15,Chikmagalur,Sounth 24 Parganas,Kurung Kummey,Sangli,Rajouri,Rewari,North Bastar,Jaunpur,Purnea,Kokrajhar,Guntur,Una,Chennai,Mansa,Amreli,Jodhpur,Vidisha,Pathanamthitta
16,Chitradurga,Kolkata,Sholapur,Balasore,Rohtak,Bijapur,Kanpur,Lakhimpur,Krishna,Nagapattinam,Ropar (Rupnagar),The Dangs,Ranchi,Kota,Sehore,Alappuzha
6,Davangere,Dakshin Dinajpur,Lower Subansiri,Wokha,Jalana,Udhampur,Kaithal,Korba,West Garo Hills,Bareilly,Medak,Cachar,Unokoti,Tamenglong,Chamba,Perambalur,Ludhiana,Bhavnagar,Dhanbad,Bundi,Indore,Kottayam
7,Dharwad,Hooghly,Lohit,Zunheboto,Jalgaon,Jajpur,Badgam,Karnal,Dehradoon,Koria,West Khasi Hills,Nalgonda,Dhemaji,Khowai,Thoubal,Hamirpur,Thanjavur,Moga,Dahod,Dumka,Chittorgarh,Jabalpur,Kozhikode(Calicut)
27,Gadag,Parbhani,Deogarh,Sitapur,Thiruvellore,Morbi,Garhwa,Pali,Hoshangabad
18,Hassan,Howrah,Wardha,Ganjam,Yamuna Nagar,Bastar,Lalitpur,Siwan,MORIGAON,Nellore,Namakkal,Tarntaran,Jamnagar,Jamtara,Swai Madhopur
8,Haveri,Jalpaiguri,Dimapur,Kolhapur,Kalahandi,Doda,Kurukshetra,Janjgir,East Jaintia Hills,Ayodhya,Nizamabad,Karbi Anglong,Gomati,Ukhrul,Kangra (at Dharmashala),Thiruvannamalai,Muktsar,Kheda,East Singhbhum,Churu,Malappuram
17,Kalburgi,Darjeeling,Thane,Dhenkanal,Sonipat,Lakhimpur,Rohtas,Mangaldoi,Kurnool,Nagercoil (Kannyiakumari),Nawanshahr,Gandhinagar,Latehar,Nagaur,Balaghat
19,Karwar(Uttar Kannad),Puruliya,Chattrapati Sambhajinagar,Keonjhar,Jhajar,Lucknow,Araria,Nagaon,Prakasam,The Nilgiris,Mohali,Junagarh,Saraikela(Kharsanwa),Banswara,Betul
10,Kolar,Medinipur(E),Tirap,Longleng,Mumbai,Koraput,Kathua,Bhiwani,Raipur,South West Khasi Hills,Ghaziabad,Warangal,Goalpara,Tengnoupal,Villupuram,Sangrur,Patan,Hazaribagh,Dausa,Thiruvananthapuram
11,Koppal,Medinipur(W),Upper Subansiri,Kiphire,Nagpur,Kupwara,Gurgaon,Rajnandgaon,North Garo Hills,Gorakhpur,Kaithar,Adilabad,Golaghat,Kakching,Lahul & Spiti,Virudhunagar,Bhatinda,Rajkot,Ganganagar,Thirssur
20,Madikeri(Kodagu),Alipurduar,Bandra(E),Mayurbhanja,Mewat,Mainpuri,Aurangabad,Ranga Reddy,Nalbari,Pudukkottai,Barnala,Kachchh,Barmer,Bhind
21,Mandya,Jhargram,Beed,Palwal,Bilaspur,Meerut,Banka,Jagityal,North Cachar Hills,Srikakulam,Ramanathapuram,Fazilka,Panchmahals,Bikaner
22,Mangalore(Dakshin Kannad),Kalimpong,Bhandara,Sambalpur,Sambhal,Siddipet,Sibsagar,Visakhapatnam,Salem,Pathankot,Dholpur,Chhatarpur
12,Mysore,Murshidabad,West Kameng,Tsemenyu,Nandurbar,Nowarangpur,Leh,Mahendragarh-Narnaul,Jagdalpur,Madhubani,Hailakandi,Anantapur,Mandi,Dharmapuri,Fatehgarh,Sabarkantha,Hanumangarh,Shajapur,Wayanad
14,Raichur,Uttar Dinajpur,Upper Siang,Pune,Rayagada,Panipat,Narayanpur,Etawah,Patna,Karimganj,East Godavari,Karur,Jalandhar,Surendranagar,Jhunjhunu,Ujjain,Kasargod
29,Ramanagar,Ratnagiri,Jagatsinghpur,Vellore,Chhota Udaipur,Giridih,Sikar,Khandwa
23,Shimoga,Paschim Bardhaman,Chandrapur,Sundergarh,Nanital,Bhojpur,Kamareddy,Sonitpur,West Godavari,Sivaganga,Valsad,Dungarpur,Chhindwara
24,Tumkur,Purba Bardhaman,Gadchiroli,Pillibhit,Tinsukia,Theni,Narmada,Bokaro,Jaisalmer,Damoh
26,Udupi,Dharashiv(Usmanabad),Boudh,Durg,Shahjahanpur,East Champaran/ Motihari,Thirunelveli,Porbandar,Jhalawar
30,Yadgiri,Satara,Jharsuguda,Varanasi,Gopalgang,Ariyalur,Gir Somnath,Sirohi,Khargone
9,Malda,Tawang,Peren,Latur,Kandhamal,Kargil,Sirsa,Mahasamund,South West Garo Hills,Farukhabad,Gaya,Dibrugarh,Vijayanagaram,Imphal East,Kinnaur (at Kalpa),Thiruvarur,Patiala,Mehsana,Neemuch,Palakad
13,Nadia,West Siang,Nashik,Puri,Poonch,Panchkula,Kabirdham,Hardoi,Muzaffarpur,Jorhat,Chittor,Shimla,Dindigul,Hoshiarpur,Surat,Jaipur,Satna,Idukki
34,Gondiya,Nuapada,Azamgarh,Khagaria,Ranipet,Tapi,Narsinghpur
35,Hingoli,Nayagarh,Badaun,Kishanganj,Tenkasi,Devbhumi Dwarka,Pratapgarh,Panna
37,Murum,Rourkela,Basti,Thirupur,Lohardaga,Beawar,Raisen
36,Osmanabad,Sonepur,Raigarh,Banda,Thirupathur,Koderma,Dudu
31,Sindhudurg,Kendrapara,Aligarh,Krishnagiri,Mahisagar,Gumla,Tonk,Mandla
33,Vashim,Malkangiri,Ambedkarnagar,Jehanabad,Kallakuruchi,Dang,Karauli,Morena
32,Yavatmal,Khurda,Almora,Jamui,Chengalpattu,Aravalli ,Udaipur,Mandsaur
38,Berhampur,Bhadohi(Sant Ravi Nagar),Madhepura,Mayiladuthurai,Kekri,Rajgarh
39,Bhubaneswar,Bijnor,Munghair,Shahpura,Ratlam
87,Bandipora,Kanpur Dehat
88,Ganderbal,Kasganj
91,Kishtwar
89,Kulgam,Shamli
92,Ramban
93,Samba
90,Shopian
70,Bageshwar
41,Chamoli (Gopeshwar),Nawada,Khairthal Tijara,Sagar
71,Champawat
46,Garhwal (Pauri),Samastipur,Phalodi,Sidhi
50,Haridwar,Balodabazar,Vaishali,Neem Ka Thana,Dhar
60,Pithoragarh,Burhanpur
72,Rudraprayag
67,Tehri Garhwal
69,Uttarkashi
52,Balod,Jhansi,Luckeesarai,West Singbhum,Harda
55,Balrampur,Mathura,Chhapra,Umariya
49,Bemetara,Hamirpur,Supaul,Deedwana Kuchaman,Datia
51,Gariyaband,Jalaun (Orai),West Chambaran,Anupgarh,Dindori
56,Kondagaon,Mau(Maunathbhanjan),Badwani
53,Mungeli,Maharajganj,Sheikhpura,Chatra,Katni
48,Sukma,Gonda,Sitamarhi,Gangapur City,Tikamgarh
54,Surajpur,Mahoba,Sheohar,Sheopur
47,Surguja,Ghazipur,Saran,Sanchore
66,Amethi
80,Amroha
73,Auraiya
74,Baghpat
75,Balrampur
40,Bulandshahar,Nalanda,Deeg,Rewa
76,Chandauli
77,Chitrakut
42,Deoria,Pakur,Kotputli- Behror
43,Etah,Palamu,Jaipur Rural,Seoni
44,Fatehpur,Saharsa,Balotra,Shehdol
45,Firozabad,Sahebgang,Jodhpur Rural,Shivpuri
78,Gautam Budh Nagar
79,Hathras
81,Kannuj
82,Kaushambi
85,Khiri (Lakhimpur)
59,Kushinagar,Alirajpur
57,Mirzapur,Ashoknagar
58,Muzaffarnagar,Anupur
86,Oraya
61,Pratapgarh,Singroli
62,Raebarelli,Agar Malwa
63,Rampur
83,Sant Kabir Nagar
84,Shravasti
64,Siddharth Nagar
65,Sonbhadra
68,Unnao
94,Arwal
96,Kaimur/Bhabhua
